-0.5   0.0      1.44561273
0    787.360    1.43768
1   2343.750    1.42186
2   3876.617    1.40612
3   5386.145    1.39043
4   6872.481    1.37479
5   8335.767    1.35921
6   9776.123    1.34366
7  11193.672    1.32815
8  12588.439    1.31267
9  13960.592    1.29723
10  15310.106    1.28179
