	12.00252397	0.0
	12.01335504	5.735645
	12.0269602	8.467921
	12.04056535	10.287309
	12.05417051	10.927335
	12.06777567	10.768463
	12.08138083	10.640495
	12.09498599	10.415215
	12.10859115	10.158404
	12.12219631	9.8580141
	12.13580146	9.5649396
	12.14940662	9.2731802
	12.16301178	8.7626615
	12.17661694	8.2271355
	12.1902221	7.8736129
	12.20382726	7.600622
	12.21743242	7.4597588
	12.23103757	7.2431874
	12.24464273	6.9710175
	12.25824789	6.7447461
	12.27185305	6.5193897
	12.28545821	6.2976028
	12.29906337	6.0802656
	12.31266853	5.8666354
	12.32627368	5.6585607
	12.33987884	5.4951994
	12.353484	5.5084851
	12.36708916	5.4887877
	12.38069432	5.3782175
	12.39429948	5.2545431
	12.40790464	5.1444412
	12.42150979	5.0638038
	12.43511495	4.9973542
	12.44872011	4.9427756
	12.46232527	4.8983365
	12.47593043	4.8625597
	12.48953559	4.8346496
	12.50314075	4.8124405
	12.5167459	4.7951426
	12.53035106	4.7817126
	12.54395622	4.7711502
	12.55756138	4.7625905
	12.57116654	4.7551008
	12.5847717	4.7479635
	12.59837686	4.7394595
	12.61198201	4.7328826
	12.62558717	4.7243259
	12.63919233	4.7181908
	12.65279749	4.7288708
	12.66640265	4.8372713
	12.68000781	5.4294208
	12.69361297	5.6912072
	12.70721812	5.2785948
	12.72082328	5.0684553
	12.73442844	4.9478928
	12.7480336	4.8440327
	12.76163876	4.6990184
	12.77524392	4.3768189
	12.78884908	3.9247887
	12.80245423	5.3260819
	12.81605939	5.5167649
	12.82966455	5.6184726
	12.84326971	5.8122266
	12.85687487	6.0365941
	12.87048003	6.2808642
	12.88408519	6.3582193
	12.89769034	6.6943682
	12.9112955	7.04173
	12.92490066	7.1781386
	12.93850582	7.4547342
	12.95211098	7.3546827
	12.96571614	7.2130556
	12.9793213	7.6970057
	12.99292646	6.9657586
	13.00653161	7.0111375
	13.02013677	6.0732199
	13.03374193	5.784593
	13.04734709	4.8087905
	13.06095225	4.12032
	13.07455741	4.181352
	13.08816257	4.3103579
	13.10176772	4.2580566
	13.11537288	4.2720873
	13.12897804	4.2340387
	13.1425832	4.1732728
	13.15618836	4.3919809
	13.16979352	4.2511063
	13.18339868	4.2484687
	13.19700383	4.075987
	13.21060899	4.114039
	13.22421415	4.1888009
	13.23781931	4.2022932
	13.25142447	4.2812773
	13.26502963	4.3783918
	13.27863479	4.3496471
	13.3058451	4.2932675
	13.31945026	4.2652329
	13.33305542	4.1871923
	13.34666058	4.2167421
	13.36026574	4.2880534
	13.3738709	4.2894121
	13.38747605	4.1868882
	13.40108121	4.1400092
	13.41468637	4.0987967
	13.42829153	3.9087196
	13.44189669	3.8408462
	13.45550185	4.0744817
	13.46910701	3.7261581
	13.48271216	3.572015
	13.49631732	3.4975013
	13.50992248	3.2570171
	13.52352764	3.075806
	13.5371328	2.9063551
	13.55073796	2.8109978
	13.56434312	2.8926806
	13.57794827	3.1336173
	13.59155343	3.4083194
	13.60515859	3.4902125
	13.61876375	3.6328896
	13.63236891	3.5123805
	13.64597407	3.0859572
	13.65957923	2.6784458
	13.67318438	2.7203646
	13.7003947	2.5113353
	13.71399986	2.4694903
	13.75481534	3.3190933
	13.76842049	3.450841
	13.78202565	3.327282
	13.79563081	3.1094226
	13.80923597	3.0816266
	13.82284113	3.1749147
	13.83644629	3.2414366
	13.85005145	3.2351291
	13.8636566	3.2729291
	13.87726176	3.24088
	13.89086692	3.2415429
	13.90447208	3.1318602
	13.91807724	3.2163647
	13.9316824	3.2293986
	13.94528756	3.2253633
	13.95889272	3.103264
	13.97249787	3.001816
	13.98610303	3.0076045
	13.99970819	3.019446
	14.01331335	3.1125003
	14.02691851	3.0902657
	14.04052367	3.088683
	14.05412883	2.9489336
	14.06773398	2.851169
	14.08133914	2.7765657
	14.0949443	2.755121
	14.10854946	2.7283
	14.12215462	2.6639358
	14.13575978	2.6296056
	14.14936494	2.5455596
	14.16297009	2.559669
	14.17657525	2.4122346
	14.19018041	2.3877389
	14.20378557	2.3625519
