	13.00498226	0.0
	13.00653161	8.0379637
	13.02013677	67.891781
	13.03374193	74.08411
	13.04734709	76.597138
	13.06095225	75.880493
	13.07455741	73.298571
	13.08816257	68.727216
	13.10176772	92.813188
	13.11537288	87.277527
	13.12897804	82.058865
	13.1425832	76.94439
	13.15618836	66.93191
	13.16979352	62.133524
	13.18339868	58.847314
	13.19700383	57.614558
	13.21060899	55.034472
	13.22421415	53.453802
	13.23781931	51.090457
	13.25142447	46.801478
	13.26502963	44.51246
	13.27863479	40.865814
	13.3058451	36.940925
	13.31945026	34.723454
	13.33305542	35.152551
	13.34666058	33.205766
	13.36026574	35.004558
	13.3738709	34.703129
	13.38747605	35.707505
	13.40108121	34.000628
	13.41468637	33.123848
	13.42829153	30.637313
	13.44189669	28.996431
	13.45550185	28.065945
	13.46910701	26.360089
	13.48271216	26.351966
	13.49631732	25.720135
	13.50992248	24.401204
	13.52352764	23.058204
	13.5371328	22.134299
	13.55073796	21.241431
	13.56434312	19.934171
	13.57794827	18.477051
	13.59155343	17.032791
	13.60515859	16.18757
	13.61876375	13.020968
	13.63236891	12.707482
	13.64597407	15.105209
	13.65957923	18.524989
	13.67318438	21.428641
	13.7003947	16.343081
	13.71399986	19.524886
	13.75481534	15.24431
	13.76842049	14.007145
	13.78202565	12.880865
	13.79563081	14.473717
	13.80923597	14.753431
	13.82284113	14.863679
	13.83644629	13.843558
	13.85005145	13.612635
	13.8636566	13.036394
	13.87726176	12.323156
	13.89086692	10.955144
	13.90447208	10.864975
	13.91807724	10.617408
	13.9316824	10.079844
	13.94528756	9.4728777
	13.95889272	9.2760303
	13.97249787	9.5717297
	13.98610303	8.7731429
	13.99970819	8.1714229
	14.01331335	7.9258167
	14.02691851	8.0904172
	14.04052367	8.0580017
	14.05412883	7.7304996
	14.06773398	7.4936245
	14.08133914	7.8127162
	14.0949443	7.7613633
	14.10854946	7.5264301
	14.12215462	7.1506219
	14.13575978	7.2189689
	14.14936494	6.8807783
	14.16297009	6.3628266
	14.17657525	6.3811466
	14.19018041	6.1244376
	14.20378557	6.0363325
	14.21739073	5.825375
	14.23099589	5.6657421
	14.24460105	5.4834694
	14.2582062	5.2228623
	14.27181136	5.0534684
	14.28541652	4.9620474
	14.29902168	4.9094129
	14.31262684	4.8006525
	14.326232	4.7806935
	14.33983716	4.7869386
	14.35344231	4.8333821
	14.36704747	4.6716763
	14.38065263	4.8819479
	14.39425779	5.1390534
	14.40786295	5.3340939
	14.42146811	5.5665796
	14.43507327	5.7223945
	14.44867842	5.9046661
	14.46228358	6.0203113
	14.47588874	5.9894201
	14.4894939	5.843352
	14.50309906	5.626418
	14.51670422	5.365481
	14.53030938	5.0416811
	14.54391453	5.0550714
	14.55751969	5.1216379
	14.57112485	5.1542053
	14.58473001	5.0900044
	14.59833517	5.0563325
	14.61194033	4.9292321
	14.62554549	5.037689
	14.63915064	4.8473009
	14.6527558	4.4205827
	14.66636096	4.171724
	14.67996612	4.2879319
	14.69357128	4.250417
	14.70717644	4.1126146
	14.7207816	3.9143224
	14.73438675	3.7732998
	14.74799191	3.7239767
	14.76159707	3.6996762
	14.77520223	3.6899276
	14.78880739	3.6900119
	14.80241255	3.735768
	14.81601771	3.6438597
	14.82962286	3.5636143
	14.84322802	3.4789396
	14.85683318	3.2204665
	14.87043834	3.2429292
	14.8840435	3.1407673
	14.89764866	3.0889687
	14.91125382	3.196984
	14.92485898	3.0850329
	14.93846413	2.9837091
	14.95206929	2.9846194
	14.96567445	2.9740857
	14.97927961	3.0397733
	14.99288477	2.9762418
	15.00648993	3.0175839
	15.02009509	3.0440056
	15.03370024	2.9466584
	15.0473054	2.8647998
	15.06091056	2.8364246
	15.07451572	2.8254164
	15.08812088	2.8152863
	15.10172604	2.7713011
	15.1153312	2.753021
	15.12893635	2.663351
	15.14254151	2.5395036
	15.15614667	2.3917521
	15.16975183	2.4346995
	15.18335699	2.4260456
	15.19696215	2.3556861
	15.21056731	2.2978513
	15.22417246	2.2853165
	15.23777762	2.3634565
	15.25138278	2.3977482
	15.26498794	2.4052559
	15.2785931	2.3702744
	15.29219826	2.4447229
	15.30580342	2.4509888
	15.31940857	2.5127843
	15.33301373	2.4924645
	15.34661889	2.5147879
	15.36022405	2.4293245
	15.37382921	2.4257428
	15.38743437	2.3789139
	15.40103953	2.3724635
	15.41464468	2.3329775
	15.42824984	2.3286085
	15.441855	2.2628798
	15.45546016	2.2208096
	15.46906532	2.1943434
	15.48267048	2.1831626
	15.50988079	2.123619
	15.52348595	2.1595778
	15.53709111	2.1968209
	15.55069627	2.0791372
	15.56430143	2.0926323
	15.57790659	2.0307941
	15.59151175	2.0981557
	15.6051169	2.0812979
	15.61872206	2.0776801
	15.63232722	2.0669026
	15.64593238	2.0667117
	15.65953754	2.0006834
	15.6731427	2.0113048
	15.68674786	1.9935404
	15.70035301	1.970737
	15.71395817	1.9582479
	15.72756333	1.980282
	15.74116849	1.8796501
