	2.39451	0.55706
	2.40811	0.22648
	2.42172	0.19403
	2.43532	0.32337
	2.44893	0.53826
	2.46253	0.7886
	2.47614	1.0446
	2.48974	1.2894
	2.50335	1.5152
	2.51695	1.7184
	2.53056	1.8986
	2.54416	2.0571
	2.55777	2.1962
	2.57137	2.3185
	2.58498	2.4253
	2.59859	2.5212
	2.61219	2.6071
	2.6258	2.685
	2.6394	2.7564
	2.65301	2.8226
	2.66661	2.8847
	2.68022	2.9436
	2.69382	2.9991
	2.70743	3.0534
	2.72103	3.1062
	2.73464	3.1578
	2.74824	3.2085
	2.76185	3.2585
	2.77545	3.3078
	2.78906	3.3566
	2.80266	3.4049
	2.81627	3.4528
	2.82987	3.5002
	2.84348	3.5472
	2.85708	3.5936
	2.87069	3.6395
	2.88429	3.6848
	2.8979	3.7295
	2.9115	3.7735
	2.92511	3.8169
	2.93871	3.8595
	2.95232	3.9014
	2.96592	3.9424
	2.97953	3.9826
	2.99313	4.022
	3.00674	4.0605
	3.02035	4.0981
	3.03395	4.1349
	3.04756	4.1708
	3.06116	4.2058
	3.07477	4.24
	3.08837	4.2734
	3.10198	4.3059
	3.11558	4.3376
	3.12919	4.3685
	3.14279	4.3986
	3.1564	4.428
	3.17	4.4566
	3.18361	4.4845
	3.19721	4.5118
	3.21082	4.5383
	3.22442	4.5642
	3.23803	4.5895
	3.25163	4.6142
	3.26524	4.6383
	3.27884	4.6619
	3.29245	4.6849
	3.30605	4.7074
	3.31966	4.7294
	3.33326	4.751
	3.34687	4.7721
	3.36047	4.7928
	3.37408	4.8131
	3.38768	4.8329
	3.40129	4.8525
	3.41489	4.8717
	3.4285	4.8906
	3.44211	4.9091
	3.45571	4.9274
	3.46932	4.9455
	3.48292	4.9633
	3.49653	4.9811
	3.51013	4.9987
	3.52374	5.0164
	3.53734	5.0344
	3.55095	5.0531
	3.56455	5.0749
	3.57816	5.0893
	3.59176	5.0991
	3.60537	5.1097
	3.61897	5.1203
	3.63258	5.1309
	3.64618	5.1415
	3.65979	5.1522
	3.67339	5.1628
	3.687	5.1733
	3.7006	5.1837
	3.71421	5.194
	3.72781	5.2042
	3.74142	5.2143
	3.75502	5.2243
	3.76863	5.2342
	3.78223	5.244
	3.79584	5.2537
	3.80944	5.2633
	3.82305	5.2729
	3.83665	5.2823
	3.85026	5.2916
	3.86387	5.3008
	3.87747	5.3099
	3.89108	5.3189
	3.90468	5.3278
	3.91829	5.3366
	3.93189	5.3454
	3.9455	5.354
	3.9591	5.3626
	3.97271	5.371
	3.98631	5.3794
	3.99992	5.3877
	4.01352	5.3959
	4.02713	5.4039
	4.04073	5.412
	4.05434	5.4199
	4.06794	5.4277
	4.08155	5.4354
	4.09515	5.4431
	4.10876	5.4507
	4.12236	5.4582
	4.13597	5.4656
	4.14957	5.4729
	4.16318	5.4802
	4.17678	5.4873
	4.19039	5.4944
	4.20399	5.5014
	4.2176	5.5083
	4.2312	5.5152
	4.24481	5.5219
	4.25841	5.5286
	4.27202	5.5352
	4.28562	5.5418
	4.29923	5.5482
	4.31284	5.5545
	4.32644	5.5608
	4.34005	5.5671
	4.35365	5.5732
	4.36726	5.5793
	4.38086	5.5853
	4.39447	5.5912
	4.40807	5.5971
	4.42168	5.603
	4.43528	5.6087
	4.44889	5.6144
	4.46249	5.62
	4.4761	5.6256
	4.4897	5.6311
	4.50331	5.6365
	4.51691	5.6419
	4.53052	5.6473
	4.54412	5.6526
	4.55773	5.6578
	4.57133	5.6629
	4.58494	5.6681
	4.59854	5.6732
	4.61215	5.6782
	4.62575	5.6832
	4.63936	5.6882
	4.65296	5.6931
	4.66657	5.6979
	4.68017	5.7027
	4.69378	5.7075
	4.70738	5.7123
	4.72099	5.717
	4.7346	5.7217
	4.7482	5.7263
	4.76181	5.731
	4.77541	5.7356
	4.78902	5.7402
	4.80262	5.7447
	4.81623	5.7492
	4.82983	5.7538
	4.84344	5.7583
	4.85704	5.7627
	4.87065	5.7672
	4.88425	5.7716
	4.89786	5.776
	4.91146	5.7804
	4.92507	5.7848
	4.93867	5.7892
	4.95228	5.7935
	4.96588	5.7978
	4.97949	5.8022
	4.99309	5.8065
	5.0067	5.8108
	5.0203	5.8151
	5.03391	5.8193
	5.04751	5.8236
	5.06112	5.8279
	5.07472	5.8321
	5.08833	5.8364
	5.10193	5.8406
	5.11554	5.8448
	5.12914	5.8491
	5.14275	5.8533
	5.15636	5.8575
	5.16996	5.8617
	5.18357	5.8659
	5.19717	5.8701
	5.21078	5.8742
	5.22438	5.8784
	5.23799	5.8825
	5.25159	5.8867
	5.2652	5.8908
	5.2788	5.895
	5.29241	5.8991
	5.30601	5.9032
	5.31962	5.9073
	5.33322	5.9114
	5.34683	5.9155
	5.36043	5.9196
	5.37404	5.9236
	5.38764	5.9276
	5.40125	5.9317
	5.41485	5.9357
	5.42846	5.9397
	5.44206	5.9437
	5.45567	5.9477
	5.46927	5.9516
	5.48288	5.9556
	5.49648	5.9595
	5.51009	5.9634
	5.52369	5.9673
	5.5373	5.9712
	5.5509	5.9751
	5.56451	5.9789
	5.57812	5.9828
	5.59172	5.9866
	5.60533	5.9904
	5.61893	5.9942
	5.63254	5.998
	5.64614	6.0017
	5.65975	6.0054
	5.67335	6.0091
	5.68696	6.0128
	5.70056	6.0165
	5.71417	6.0201
	5.72777	6.0238
	5.74138	6.0274
	5.75498	6.0309
	5.76859	6.0345
	5.78219	6.0381
	5.7958	6.0416
	5.8094	6.0451
	5.82301	6.0486
	5.83661	6.0521
	5.85022	6.0556
	5.86382	6.059
	5.87743	6.0624
	5.89103	6.0658
	5.90464	6.0692
	5.91824	6.0725
	5.93185	6.0759
	5.94545	6.0792
	5.95906	6.0825
	5.97266	6.0858
	5.98627	6.0891
	5.99987	6.0923
	6.01348	6.0956
	6.02709	6.0988
	6.04069	6.102
	6.0543	6.1052
	6.0679	6.1084
	6.08151	6.1116
	6.09511	6.1147
	6.10872	6.1179
	6.12232	6.121
	6.13593	6.1242
	6.14953	6.1273
	6.16314	6.1304
	6.17674	6.1335
	6.19035	6.1366
	6.20395	6.1396
	6.21756	6.1427
	6.23116	6.1457
	6.24477	6.1488
	6.25837	6.1518
	6.27198	6.1549
	6.28558	6.1579
	6.29919	6.161
	6.31279	6.164
	6.3264	6.167
	6.34	6.17
	6.35361	6.173
	6.36721	6.1761
	6.38082	6.1791
	6.39442	6.1821
	6.40803	6.1851
	6.42163	6.1881
	6.43524	6.1911
	6.44885	6.1941
	6.46245	6.1971
	6.47606	6.2001
	6.48966	6.2031
	6.50327	6.2061
	6.51687	6.2091
	6.53048	6.2121
	6.54408	6.2151
	6.55769	6.2181
	6.57129	6.2211
	6.5849	6.2241
	6.5985	6.2272
	6.61211	6.2302
	6.62571	6.2332
	6.63932	6.2362
	6.65292	6.2392
	6.66653	6.2423
	6.68013	6.2453
	6.69374	6.2483
	6.70734	6.2514
	6.72095	6.2544
	6.73455	6.2574
	6.74816	6.2605
	6.76176	6.2635
	6.77537	6.2665
	6.78897	6.2696
	6.80258	6.2726
	6.81618	6.2757
	6.82979	6.2787
	6.84339	6.2818
	6.857	6.2848
	6.87061	6.2879
	6.88421	6.2909
	6.89782	6.294
	6.91142	6.297
	6.92503	6.3001
	6.93863	6.3031
	6.95224	6.3062
	6.96584	6.3092
	6.97945	6.3122
	6.99305	6.3153
	7.00666	6.3183
	7.02026	6.3214
	7.03387	6.3244
	7.04747	6.3274
	7.06108	6.3305
	7.07468	6.3335
	7.08829	6.3365
	7.10189	6.3395
	7.1155	6.3425
	7.1291	6.3456
	7.14271	6.3486
	7.15631	6.3515
	7.16992	6.3545
	7.18352	6.3575
	7.19713	6.3605
	7.21073	6.3634
	7.22434	6.3664
	7.23794	6.3693
	7.25155	6.3723
	7.26515	6.3752
	7.27876	6.3781
	7.29237	6.3811
	7.30597	6.384
	7.31958	6.3869
	7.33318	6.3897
	7.34679	6.3926
	7.36039	6.3955
	7.374	6.3983
	7.3876	6.4012
	7.40121	6.404
	7.41481	6.4068
	7.42842	6.4096
	7.44202	6.4124
	7.45563	6.4152
	7.46923	6.418
	7.48284	6.4207
	7.49644	6.4235
	7.51005	6.4262
	7.52365	6.4289
	7.53726	6.4316
	7.55086	6.4343
	7.56447	6.437
	7.57807	6.4396
	7.59168	6.4423
	7.60528	6.4449
	7.61889	6.4476
	7.63249	6.4502
	7.6461	6.4528
	7.6597	6.4554
	7.67331	6.458
	7.68691	6.4606
	7.70052	6.4631
	7.71412	6.4656
	7.72773	6.4681
	7.74134	6.4707
	7.75494	6.4732
	7.76855	6.4757
	7.78215	6.4781
	7.79576	6.4806
	7.80936	6.4831
	7.82297	6.4855
	7.83657	6.4879
	7.85018	6.4904
	7.86378	6.4928
	7.87739	6.4952
	7.89099	6.4976
	7.9046	6.4999
	7.9182	6.5023
	7.93181	6.5047
	7.94541	6.507
	7.95902	6.5094
	7.97262	6.5117
	7.98623	6.514
	7.99983	6.5163
	8.01344	6.5186
	8.02704	6.521
	8.04065	6.5232
	8.05425	6.5255
	8.06786	6.5278
	8.08146	6.5301
	8.09507	6.5324
	8.10867	6.5347
	8.12228	6.5369
	8.13588	6.5392
	8.14949	6.5414
	8.1631	6.5437
	8.1767	6.5459
	8.19031	6.5482
	8.20391	6.5504
	8.21752	6.5526
	8.23112	6.5549
	8.24473	6.5571
	8.25833	6.5594
	8.27194	6.5616
	8.28554	6.5638
	8.29915	6.5661
	8.31275	6.5683
	8.32636	6.5705
	8.33996	6.5727
	8.35357	6.575
	8.36717	6.5772
	8.38078	6.5794
	8.39438	6.5816
	8.40799	6.5839
	8.42159	6.5861
	8.4352	6.5883
	8.4488	6.5906
	8.46241	6.5928
	8.47601	6.5951
	8.48962	6.5973
	8.50322	6.5996
	8.51683	6.6018
	8.53043	6.6041
	8.54404	6.6063
	8.55764	6.6086
	8.57125	6.6109
	8.58486	6.6132
	8.59846	6.6154
	8.61207	6.6177
	8.62567	6.62
	8.63928	6.6223
	8.65288	6.6246
	8.66649	6.6269
	8.68009	6.6292
	8.6937	6.6315
	8.7073	6.6339
	8.72091	6.6362
	8.73451	6.6385
	8.74812	6.6409
	8.76172	6.6432
	8.77533	6.6456
	8.78893	6.6479
	8.80254	6.6503
	8.81614	6.6527
	8.82975	6.6551
	8.84335	6.6575
	8.85696	6.6599
	8.87056	6.6623
	8.88417	6.6647
	8.89777	6.6671
	8.91138	6.6695
	8.92498	6.6719
	8.93859	6.6744
	8.95219	6.6768
	8.9658	6.6793
	8.9794	6.6817
	8.99301	6.6842
	9.00661	6.6866
	9.02022	6.6891
	9.03383	6.6916
	9.04743	6.6941
	9.06104	6.6966
	9.07464	6.6991
	9.08825	6.7016
	9.10185	6.7041
	9.11546	6.7067
	9.12906	6.7092
	9.14267	6.7118
	9.15627	6.7143
	9.16988	6.7169
	9.18348	6.7194
	9.19709	6.722
	9.21069	6.7246
	9.2243	6.7272
	9.2379	6.7298
	9.25151	6.7324
	9.26511	6.735
	9.27872	6.7376
	9.29232	6.7403
	9.30593	6.7429
	9.31953	6.7455
	9.33314	6.7482
	9.34674	6.7509
	9.36035	6.7535
	9.37395	6.7562
	9.38756	6.7589
	9.40116	6.7616
	9.41477	6.7643
	9.42837	6.767
