csdata_id	e_energy	sigma
56229	9.41546461	0.0
56230	9.42492646	0.00082265233
56231	9.43853161	0.0014369754
56232	9.452136770000001	0.0018415831
56233	9.46574193	0.0020841968
56234	9.479347090000001	0.0024798994
56235	9.49295225	0.0027229536
56236	9.506557410000001	0.0034986490999999995
56237	9.52016257	0.0029372989
56238	9.53376772	0.0028304622
56239	9.547372880000001	0.0027317027
56240	9.56097804	0.0027131022
56241	9.574583200000001	0.0026040176
56242	9.58818836	0.002557299
56243	9.601793520000001	0.002556489
56244	9.61539868	0.0025266547
56245	9.62900383	0.0023806981
56246	9.642608990000001	0.0023284672
56247	9.65621415	0.0024159222
56248	9.669819310000001	0.0023053049
56249	9.68342447	0.0019072732999999998
56250	9.697029630000001	0.0019318652
56251	9.71063479	0.0020191420000000002
56252	9.737845100000001	0.0018365919
56253	9.75145026	0.0017869798999999998
56254	9.765055420000001	0.0016859222
56255	9.77866058	0.0021546313
56256	9.79226574	0.0021284941
56257	9.8058709	0.0021569551
56258	9.81947605	0.0022909745
56259	9.83308121	0.0022377887
56260	9.84668637	0.0021871796
56261	9.86029153	0.0022622206
56262	9.87389669	0.0023712063
56263	9.88750185	0.0023485406
56264	9.90110701	0.0024204873
56265	9.91471216	0.0024460297
56266	9.92831732	0.0024639294
56267	9.94192248	0.002470066
56268	9.95552764	0.0026846990999999996
56269	9.9691328	0.0023518614
56270	9.98273796	0.0023372810999999997
56271	9.99634312	0.0022674636999999997
56272	10.00994827	0.0022538860999999997
56273	10.02355343	0.0023177929000000002
56274	10.03715859	0.0026704
56275	10.05076375	0.0034594496
56276	10.06436891	0.0032370703000000004
56277	10.07797407	0.0025339818
56278	10.09157923	0.0019244041
56279	10.10518438	0.001812233
56280	10.1323947	0.0023645453
56281	10.14599986	0.002007692
56282	10.18681534	0.0015265517000000001
56283	10.20042049	0.0016611064000000002
56284	10.21402565	0.0018975557999999998
56285	10.22763081	0.0013769788000000001
56286	10.24123597	0.001658684
56287	10.25484113	0.0014655310999999998
56288	10.26844629	0.0017227993
56289	10.28205145	0.0016595960999999998
56290	10.295656600000001	0.0016987032999999999
56291	10.30926176	0.0016722751999999998
56292	10.322866920000001	0.0018261618
56293	10.33647208	0.0019110938
56294	10.350077240000001	0.0019905801
56295	10.3636824	0.0020753013
56296	10.377287560000001	0.0021367591
56297	10.39089272	0.0022104641
56298	10.40449787	0.0022135685
56299	10.418103030000001	0.002280214
56300	10.43170819	0.0023574865
