csdata_id	e_energy	sigma
78668	2.14385156	0.0
78669	2.1509006599999996	0.35979652
78670	2.1645058199999987	0.47104781
78671	2.1781109799999996	0.93630147
78672	2.1917161399999987	1.3529109
78673	2.2053212999999996	0.91169441
78674	2.2189264599999987	1.088718
78675	2.232531609999999	0.87191006
78676	2.2461367699999997	1.1499057
78677	2.259741929999999	1.1728787
78678	2.2733470899999997	1.0348955
78679	2.286952249999999	1.0357794
78680	2.3005574099999997	1.0662593999999999
78681	2.314162569999999	1.164728
78682	2.327767719999999	1.2478046999999999
78683	2.3413728799999998	1.2907057
78684	2.354978039999999	1.2887963
78685	2.3685831999999998	1.3170858
78686	2.382188359999999	1.3153946
78687	2.39579352	1.3204561000000001
78688	2.409398679999999	1.3477743
78689	2.423003829999999	1.3806125
78690	2.43660899	1.3995078
78691	2.450214149999999	1.4147357
78692	2.46381931	1.3973168
78693	2.477424469999999	1.4509796999999998
78694	2.49102963	1.4683084
78695	2.504634789999999	1.4602801
78696	2.5318451	1.5670028
78697	2.545450259999999	1.6462892
78698	2.55905542	1.7207935
78699	2.572660579999999	1.7544549999999999
78700	2.586265739999998	1.9032723999999999
78701	2.599870899999999	1.9947776000000002
78702	2.613476049999999	1.8901552
78703	2.6270812099999983	1.8407736000000001
78704	2.640686369999999	1.8321025000000002
78705	2.6542915299999983	1.8051697
78706	2.667896689999999	1.8219299999999998
78707	2.6815018499999983	1.8177691000000002
78708	2.695107009999999	1.7575709
78709	2.7087121599999993	1.9165925
78710	2.7223173199999984	1.9182403000000001
78711	2.7359224799999993	1.8870356
78712	2.7495276399999984	1.8619904999999999
78713	2.7631327999999993	1.9992908999999999
78714	2.7767379599999984	1.9958169999999997
78715	2.7903431199999993	1.9496391
78716	2.8039482699999994	1.9107901000000003
78717	2.8175534299999985	1.860839
78718	2.8311585899999994	1.8714013999999999
78719	2.8447637499999985	1.8116005000000002
78720	2.8583689099999994	1.6780279999999999
78721	2.8719740699999985	1.4847574
78722	2.8855792299999994	1.4387645
78723	2.8991843799999995	1.6020501
78724	2.9263946999999995	1.9606151
78725	2.9399998599999986	1.6578083
78726	2.9808153399999995	1.7004738999999998
78727	2.9944204899999995	1.8413967
78728	3.0080256499999987	1.8714345000000001
78729	3.0216308099999996	1.7873226999999998
78730	3.0352359699999987	1.7439361
78731	3.0488411299999996	1.7247946
78732	3.0624462899999987	1.7443093
78733	3.0760514499999996	1.7157362
78734	3.0896565999999996	1.7496418000000002
78735	3.1032617599999988	1.7187740000000002
78736	3.1168669199999997	1.6718697
78737	3.1304720799999988	1.7104626
78738	3.1440772399999997	1.7227874
78739	3.157682399999999	1.7325529999999998
78740	3.1712875599999997	1.8016485
78741	3.184892719999999	1.8483413
78742	3.198497869999999	1.8202011000000002
78743	3.2121030299999997	1.8112284
78744	3.225708189999999	1.7952206999999998
78745	3.2393133499999998	1.8655528000000001
78746	3.252918509999999	1.9090737000000002
78747	3.2665236699999998	1.8231061999999998
78748	3.280128829999999	1.8074818
78749	3.293733979999999	1.8263352
78750	3.30733914	1.8440191000000004
78751	3.320944299999999	1.8467148000000002
78752	3.33454946	1.8489598999999999
78753	3.348154619999999	1.8241565
78754	3.36175978	1.7611556000000002
78755	3.375364939999999	1.7175509999999998
78756	3.388970089999999	1.7662314
78757	3.40257525	1.7279939999999998
78758	3.416180409999999	1.681644
78759	3.42978557	1.6295001
78760	3.443390729999999	1.5958451
78761	3.45699589	1.5377665
78762	3.470601049999999	1.4871011
78763	3.484206199999999	1.4933531999999998
78764	3.4978113599999983	1.465825
78765	3.511416519999999	1.4726416000000002
78766	3.5250216799999983	1.4836006000000002
78767	3.538626839999999	1.4291221
78768	3.5522319999999983	1.3951885
78769	3.565837159999999	1.4195267
78770	3.5794423099999992	1.4669618999999998
78771	3.5930474699999984	1.5403227
78772	3.6066526299999992	1.5887242
78773	3.6202577899999984	1.650782
78774	3.6338629499999993	1.6507714
78775	3.6474681099999984	1.707243
78776	3.6610732699999993	1.6897215
78777	3.6746784199999993	1.6426005000000001
78778	3.6882835799999985	1.6428136000000002
78779	3.7018887399999993	1.6455171000000002
78780	3.7154938999999985	1.6591622
78781	3.7290990599999994	1.6871226000000001
78782	3.7427042199999985	1.7327296000000003
78783	3.7563093799999994	1.7840358
78784	3.7699145299999994	1.7471539
78785	3.7835196899999985	1.7373401999999998
78786	3.7971248499999994	1.7295861000000001
78787	3.8107300099999986	1.7691225
78788	3.8243351699999995	1.7984191000000003
78789	3.8379403299999986	1.7909311
78790	3.8515454899999995	1.8198165000000002
78791	3.8651506399999995	1.8609692
78792	3.8787557999999986	1.8587401999999997
78793	3.8923609599999995	1.8570168000000002
78794	3.9059661199999987	1.8528938000000001
78795	3.9195712799999995	1.8584181
78796	3.9331764399999987	1.870657
78797	3.9467815999999996	1.8737406000000003
78798	3.9603867499999996	1.8818411
78799	3.9739919099999987	1.8720386000000002
78800	3.9875970699999996	1.8214759999999999
78801	4.001202229999999	1.8311224999999998
78802	4.01480739	1.8206278999999999
78803	4.028412549999999	1.8024734
78804	4.04201771	1.8096715
78805	4.05562286	1.8211658
78806	4.069228019999999	1.8024186000000002
78807	4.08283318	1.8029148000000002
78808	4.096438339999999	1.7967419999999998
78809	4.1100435	1.7816933999999998
78810	4.123648659999999	1.7633915
78811	4.13725382	1.7497932
78812	4.150858979999999	1.7186999
78813	4.164464129999999	1.6743816000000002
78814	4.17806929	1.6814601999999998
78815	4.191674449999999	1.6785188999999998
78816	4.20527961	1.7085241999999998
78817	4.218884769999999	1.7136538000000001
78818	4.23248993	1.7127379
78819	4.246095089999999	1.7278136000000002
78820	4.259700239999999	1.7233892
78821	4.2733054	1.7395216
78822	4.286910559999999	1.7258830000000003
78823	4.30051572	1.7271808999999998
78824	4.314120879999999	1.7221724999999999
78825	4.32772604	1.700694
78826	4.341331199999999	1.6952821
78827	4.354936349999999	1.6952770000000001
78828	4.368541509999998	1.6629358
78829	4.382146669999999	1.6312094
78830	4.395751829999998	1.6290476999999999
78831	4.409356989999999	1.6285425
78832	4.422962149999998	1.6258036
78833	4.436567309999999	1.6305120000000002
78834	4.450172459999999	1.6207552
78835	4.463777619999998	1.619269
78836	4.477382779999999	1.6353393
78837	4.490987939999998	1.6421303
78838	4.504593099999999	1.6644174999999999
78839	4.518198259999998	1.6488183999999997
78840	4.531803419999999	1.6629348000000002
78841	4.545408569999999	1.7161036
78842	4.559013729999998	1.785173
78843	4.572618889999999	1.7505734
78844	4.586224049999998	1.7602811
78845	4.599829209999999	1.7805305
78846	4.6134343699999985	1.7833197
78847	4.627039529999999	1.7764494
78848	4.640644679999999	1.7716953999999998
78849	4.6542498399999985	1.7647043999999998
78850	4.667854999999999	1.7562395
78851	4.6814601599999985	1.7558083999999998
78852	4.695065319999999	1.7525692
78853	4.7086704799999985	1.7562916000000002
78854	4.7358807899999995	1.7431688000000003
78855	4.749485949999999	1.7505548999999998
78856	4.7630911099999995	1.7672031000000004
78857	4.776696269999999	1.7521711
78858	4.7903014299999995	1.751927
78859	4.803906589999999	1.7512667000000002
78860	4.8175117499999995	1.7643508999999997
78861	4.8311169	1.7499582999999999
78862	4.844722059999999	1.747557
78863	4.85832722	1.7580749
78864	4.871932379999999	1.7362646000000002
78865	4.88553754	1.7437953000000002
78866	4.899142699999999	1.7398939999999998
78867	4.91274786	1.7450249
78868	4.92635301	1.7649990000000002
78869	4.939958169999999	1.7465297
78870	4.95356333	1.7477302
78871	4.967168489999999	1.7583171999999998
78872	4.98077365	1.751912
78873	4.994378809999999	1.7507101000000003
78874	5.00798397	1.7584958
78875	5.02158912	1.7675866999999998
78876	5.035194279999999	1.7604596000000001
78877	5.04879944	1.7520129
78878	5.062404599999999	1.7602421999999998
78879	5.07600976	1.7647633999999999
78880	5.089614919999999	1.7597911
78881	5.10322008	1.7599942
78882	5.116825239999999	1.7545321
78883	5.130430389999999	1.7476464
78884	5.14403555	1.7434676
78885	5.157640709999999	1.7332651000000001
78886	5.17124587	1.7257708999999999
78887	5.184851029999999	1.7465990000000002
78888	5.19845619	1.7151580000000002
78889	5.212061349999999	1.7327438999999998
78890	5.225666499999999	1.7349436000000003
78891	5.23927166	1.7318669999999998
78892	5.252876819999997	1.722696
78893	5.266481979999998	1.7158759
78894	5.280087139999999	1.7126229
78895	5.2936923	1.711122
78896	5.307297459999997	1.7017634
78897	5.320902609999997	1.6914866999999998
78898	5.334507769999998	1.6812485000000001
78899	5.348112929999999	1.6664221000000001
78900	5.36171809	1.653059
78901	5.375323249999997	1.6502688
78902	5.388928409999998	1.6484148
78903	5.402533569999999	1.6545823
78904	5.416138719999999	1.6489153000000003
78905	5.42974388	1.6551971999999997
78906	5.4433490399999975	1.6499126
78907	5.456954199999998	1.629492
78908	5.470559359999999	1.6385752
78909	5.48416452	1.6379449
78910	5.4977696799999975	1.6493528999999998
78911	5.511374829999998	1.6530403000000002
78912	5.5249799899999985	1.6516851000000001
78913	5.538585149999999	1.6635944999999999
78914	5.55219031	1.6599575
78915	5.565795469999998	1.6801296000000001
78916	5.5794006299999985	1.6769268
78917	5.593005789999999	1.6850672999999998
78918	5.6202161	1.6905474999999999
78919	5.633821259999998	1.6911754
78920	5.647426419999999	1.6957001
78921	5.6610315799999995	1.698075
78922	5.67463674	1.6942013999999999
78923	5.688241899999998	1.7036953000000001
78924	5.701847049999998	1.7146063000000002
78925	5.715452209999999	1.7150855999999999
78926	5.72905737	1.7184406000000003
78927	5.7426625300000005	1.7408089
78928	5.756267689999998	1.7341749
78929	5.769872849999999	1.7199238999999997
78930	5.78347801	1.7244165
78931	5.79708316	1.7472964
78932	5.810688320000001	1.7449563999999997
78933	5.824293479999998	1.7590815
78934	5.837898639999999	1.7594633000000002
78935	5.8515038	1.7783372
78936	5.865108960000001	1.7898213
78937	5.878714119999998	1.8038793999999998
78938	5.905924429999999	1.7831976000000003
78939	5.91952959	1.7690772000000001
78940	5.933134750000001	1.7646921000000002
78941	5.946739909999998	1.7621212
78942	5.960345069999999	1.7495061
78943	5.97395023	1.7286021
78944	5.98755538	1.7349298999999998
78945	6.001160540000001	1.7248077000000002
78946	6.014765699999998	1.7189535
78947	6.028370859999999	1.7170211
78948	6.04197602	1.7158631000000002
78949	6.055581180000001	1.710423
78950	6.069186339999998	1.7111836999999999
78951	6.082791499999999	1.7052935000000002
78952	6.096396649999999	1.6985363999999998
78953	6.11000181	1.7077238999999997
78954	6.123606969999997	1.7189264
78955	6.137212129999998	1.7190542000000002
78956	6.150817289999999	1.7150283
78957	6.16442245	1.7189891
78958	6.178027609999997	1.7112561999999998
78959	6.191632759999997	1.7110066000000002
78960	6.205237919999998	1.7115623
78961	6.218843079999999	1.712494
78962	6.23244824	1.7129464
78963	6.246053399999997	1.7125119999999998
