csdata_id	e_energy	sigma
144754	0.8384646100000008	0.0
144755	0.84792646	1.2887636
144756	0.8615316100000001	3.4577150000000003
144757	0.875136770000001	3.4909001
144758	0.8887419300000001	3.1771095000000003
144759	0.902347090000001	3.7340419999999996
144760	0.9159522500000001	4.2505248
144761	0.929557410000001	5.8943983
144762	0.9431625700000001	5.993246599999999
144763	0.9567677200000002	5.989721
144764	0.9703728800000011	5.2050395
144765	0.9839780400000002	5.1044285
144766	0.9975832000000011	5.0059853
144767	1.0111883600000002	4.994903
144768	1.0247935200000011	5.1054484
144769	1.0383986800000002	5.1245332999999995
144770	1.0520038300000003	5.299550900000001
144771	1.0656089900000012	5.309949700000001
144772	1.0792141500000003	5.4116858
144773	1.0928193100000012	5.5780843
144774	1.1064244700000003	5.891581200000001
144775	1.1200296300000012	5.8866523
144776	1.1336347900000003	5.9017737
144777	1.1608451000000013	5.5873258
144778	1.1744502600000004	5.4582597999999996
144779	1.1880554200000013	5.502632
144780	1.2016605800000004	5.4815738
144781	1.2152657399999995	5.1983168
144782	1.2288709000000004	5.1291572
144783	1.2424760500000005	5.1007474
144784	1.2560812099999996	5.0753086
144785	1.2696863700000005	5.2908717
144786	1.2832915299999996	5.3501541
144787	1.2968966900000005	5.259189599999999
144788	1.3105018499999996	5.228664
144789	1.3241070100000005	5.1757101
144790	1.3377121600000006	5.028125
144791	1.3513173199999997	5.046133900000001
144792	1.3649224800000006	5.051522599999999
144793	1.3785276399999997	4.974085
144794	1.3921328000000006	4.9846296
144795	1.4057379599999997	4.980331400000001
144796	1.4193431200000006	4.8610697
144797	1.4329482700000007	4.849110700000001
144798	1.4465534299999998	4.790614700000001
144799	1.4601585900000007	4.8741877
144800	1.4737637499999998	4.982075099999999
144801	1.4873689100000007	4.9899695
144802	1.5009740699999998	4.7694763
144803	1.5145792300000007	4.7851669999999995
144804	1.5281843800000008	4.5510923
144805	1.5553947000000008	4.6353558
144806	1.56899986	4.550758200000001
144807	1.6098153400000008	3.5993599
144808	1.6234204900000009	3.4948661
144809	1.63702565	3.4478373999999996
144810	1.650630810000001	3.5862837999999995
144811	1.66423597	3.596834
144812	1.677841130000001	3.4574296
144813	1.69144629	3.4943985
144814	1.705051450000001	3.2868098
144815	1.718656600000001	3.2056496
144816	1.73226176	3.0423255
144817	1.745866920000001	2.9975686
144818	1.75947208	2.9639164
144819	1.773077240000001	2.9118444
144820	1.7866824000000001	2.8955124
144821	1.800287560000001	2.8964575
144822	1.8138927200000001	2.8722507
144823	1.8274978700000002	2.6850330000000002
144824	1.841103030000001	2.7675009
144825	1.8547081900000002	2.6756138
144826	1.868313350000001	2.7129725
144827	1.8819185100000002	2.6497688
144828	1.895523670000001	2.5166257
144829	1.9091288300000002	2.4436544999999996
144830	1.9227339800000003	2.6816346
144831	1.9363391400000012	2.6360718
144832	1.9499443000000003	2.5660168999999997
144833	1.9635494600000012	2.3699388
144834	1.9771546200000003	2.3818957999999997
144835	1.9907597800000012	2.5101485
144836	2.0043649400000003	2.4637719
144837	2.0179700900000004	2.4497623
144838	2.0315752500000013	2.401217
144839	2.0451804100000004	2.3516713
144840	2.0587855700000013	2.3433395
144841	2.0723907300000004	2.2746560000000002
144842	2.0859958900000013	2.287111
144843	2.0996010500000004	2.3209139
144844	2.1132062000000005	2.2112972
144845	2.1268113599999996	2.2087526
144846	2.1404165200000005	2.168573
144847	2.1540216799999996	2.0702348
144848	2.1676268400000005	1.9652498
144849	2.1812319999999996	1.8939666000000002
144850	2.1948371600000005	1.8316765
144851	2.2084423100000006	1.7625483
144852	2.2220474699999997	1.8388033
144853	2.2356526300000006	1.8105695
144854	2.2492577899999997	1.7935406999999999
144855	2.2628629500000006	1.7669939
144856	2.2764681099999997	1.8497108
144857	2.2900732700000006	1.86769
144858	2.3036784200000007	1.9072585
144859	2.31728358	1.9169672999999998
144860	2.3308887400000007	1.8813172999999999
144861	2.3444939	1.8541018
144862	2.3580990600000007	1.8018188000000002
144863	2.37170422	1.7853276000000002
144864	2.3853093800000007	1.6645324000000001
144865	2.3989145300000008	1.6548691000000002
144866	2.41251969	1.5861916999999999
144867	2.4261248500000008	1.5746712
144868	2.43973001	1.6120851999999999
144869	2.453335170000001	1.5779453
144870	2.46694033	1.5490057
144871	2.480545490000001	1.5477312
144872	2.494150640000001	1.5563846000000001
144873	2.5077558	1.5255683999999998
144874	2.521360960000001	1.5424636
144875	2.53496612	1.479282
144876	2.548571280000001	1.4610916999999999
144877	2.56217644	1.4438753
144878	2.575781600000001	1.4321856000000002
144879	2.589386750000001	1.3883079
144880	2.60299191	1.3674545
144881	2.616597070000001	1.3707947
144882	2.63020223	1.40106
144883	2.643807390000001	1.3397270000000001
144884	2.65741255	1.3343204
144885	2.671017710000001	1.3131947
144886	2.684622860000001	1.3078527
144887	2.69822802	1.2879969999999998
144888	2.711833180000001	1.2405165
144889	2.72543834	1.2315336000000001
144890	2.739043500000001	1.2197188
144891	2.75264866	1.1981342
144892	2.766253820000001	1.1904503
144893	2.77985898	1.2141393
144894	2.7934641300000003	1.1740694
144895	2.807069290000001	1.1487528
144896	2.8206744500000003	1.1420814
144897	2.834279610000001	1.126665
144898	2.8478847700000003	1.1467722
144899	2.861489930000001	1.1208173000000001
144900	2.8750950900000003	1.1385001000000001
144901	2.8887002400000004	1.1184541000000001
144902	2.9023054000000013	1.1025938999999998
144903	2.9159105600000004	1.1063450000000001
144904	2.9295157200000013	1.0839713
144905	2.9431208800000004	1.0730422
144906	2.9567260400000013	1.0445796
