csdata_id	e_energy	sigma
74105	0.8439385199999982	0.0
74106	0.8448054399999982	0.12770238
74107	0.8584105999999991	0.58890034
74108	0.8720157499999992	1.0849607
74109	0.8856209099999983	2.5868564
74110	0.8992260699999992	3.6318375
74111	0.9128312299999983	4.7114577
74112	0.9264363899999992	5.7563874
74113	0.9400415499999983	6.3672298
74114	0.9536467099999992	7.198816099999999
74115	0.9672518599999993	7.9136484
74116	0.9808570199999984	8.4977352
74117	0.9944621799999993	8.943330699999999
74118	1.0080673399999984	9.2432109
74119	1.0216724999999993	9.2895045
74120	1.0352776599999984	7.942040700000001
74121	1.0488828199999993	7.7597629
74122	1.0624879699999994	7.8131409
74123	1.0760931299999985	8.021636
74124	1.0896982899999994	8.3480163
74125	1.1033034499999985	8.7666401
74126	1.1169086099999994	9.207218899999999
74127	1.1305137699999985	9.6822222
74128	1.1441189299999994	10.200206
74129	1.1577240799999995	9.5757966
74130	1.1713292399999986	10.03353
74131	1.1849343999999995	10.517263
74132	1.1985395599999986	11.022235
74133	1.2121447199999995	11.537792
74134	1.2257498799999986	11.984038
74135	1.2393550399999995	12.432908
74136	1.2529601999999986	12.164512
74137	1.2665653499999987	12.872921
74138	1.2801705099999996	13.43099
74139	1.2937756699999987	13.865153
74140	1.3073808299999996	13.524432999999998
74141	1.3209859899999987	13.806110999999998
74142	1.3345911499999996	14.069975
74143	1.3481963099999987	14.330648000000002
74144	1.3618014599999988	14.563301000000001
74145	1.3754066199999997	14.796316000000001
74146	1.3890117799999988	14.99156
74147	1.4026169399999997	15.105604999999999
74148	1.4162220999999988	15.215239000000002
74149	1.4298272599999997	15.28411
74150	1.4434324199999988	15.351745000000001
74151	1.457037569999999	15.341372
74152	1.4706427299999998	15.127998000000002
74153	1.484247889999999	15.023592
74154	1.4978530499999998	14.910893
74155	1.511458209999999	14.799876999999999
74156	1.5250633699999998	14.710664000000001
74157	1.538668529999999	14.600757000000002
74158	1.552273679999999	14.532681
74159	1.5658788399999999	14.619838
74160	1.579483999999999	14.823739000000002
74161	1.59308916	14.921729999999998
74162	1.606694319999999	14.910341
74163	1.62029948	14.902061999999999
74164	1.633904639999999	14.912168
74165	1.647509789999999	14.950488
74166	1.6611149499999982	15.001705
74167	1.674720109999999	15.075591000000001
74168	1.6883252699999982	15.145682999999998
74169	1.701930429999999	15.223572
74170	1.7155355899999982	15.30521
74171	1.7291407499999991	15.395233
74172	1.7427458999999992	15.489169
74173	1.7563510599999983	15.58615
74174	1.7699562199999992	15.685673000000001
74175	1.7835613799999983	15.786757999999999
74176	1.7971665399999992	15.888860000000001
74177	1.8107716999999983	15.991575
74178	1.8243768599999992	16.09477
74179	1.8379820099999993	16.204556
74180	1.8515871699999984	16.307923000000002
74181	1.8651923299999993	16.412232
74182	1.8787974899999984	16.520973
74183	1.8924026499999993	16.659193
74184	1.9060078099999984	16.837386
74185	1.9196129699999993	16.901744
74186	1.9332181199999994	16.925804
74187	1.9468232799999985	16.990312
74188	1.9604284399999994	17.064496
74189	1.9740335999999985	17.137728
74190	1.9876387599999994	17.200464999999998
74191	2.0012439199999985	17.223162
74192	2.0148490799999994	17.088632999999998
74193	2.0284542299999995	17.254303
74194	2.0420593899999986	17.414136
74195	2.0556645499999995	17.474072
74196	2.0692697099999986	17.465363
74197	2.0828748699999995	17.401598999999997
74198	2.0964800299999986	17.336514
74199	2.1100851899999995	17.358819
74200	2.1236903399999996	17.447889
74201	2.1372954999999987	17.618076000000002
74202	2.1509006599999996	17.547472
74203	2.1645058199999987	17.577238
74204	2.1781109799999996	17.593029
74205	2.1917161399999987	17.51081
74206	2.2053212999999996	16.957606
74207	2.2189264599999987	17.178403
74208	2.232531609999999	17.129619
74209	2.2461367699999997	16.946198000000003
74210	2.259741929999999	16.999817999999998
74211	2.2733470899999997	17.321263000000002
74212	2.286952249999999	17.44045
74213	2.3005574099999997	17.645719
74214	2.314162569999999	17.725166
74215	2.327767719999999	17.823047
74216	2.3413728799999998	17.827551
74217	2.354978039999999	17.851205
74218	2.3685831999999998	17.861202
74219	2.382188359999999	17.852154000000002
74220	2.39579352	17.870079999999998
74221	2.409398679999999	17.872037
74222	2.423003829999999	17.908584
74223	2.43660899	17.889282
74224	2.450214149999999	17.871845999999998
74225	2.46381931	17.862131
74226	2.477424469999999	17.87111
74227	2.49102963	17.857732000000002
74228	2.504634789999999	17.9439
74229	2.5318451	17.920538
74230	2.545450259999999	17.912417
74231	2.55905542	17.872343
74232	2.572660579999999	17.842617
74233	2.586265739999998	17.819549
74234	2.599870899999999	17.804308
74235	2.613476049999999	17.781981
74236	2.6270812099999983	17.786629
74237	2.640686369999999	17.807071
74238	2.6542915299999983	17.816329999999997
74239	2.667896689999999	17.825015
74240	2.6815018499999983	17.774721
74241	2.695107009999999	17.840889
74242	2.7087121599999993	17.841457000000002
74243	2.7223173199999984	17.688379
74244	2.7359224799999993	17.846832
74245	2.7495276399999984	17.869863
74246	2.7631327999999993	17.906466
74247	2.7767379599999984	17.942314
74248	2.7903431199999993	17.960986
74249	2.8039482699999994	18.010218
74250	2.8175534299999985	18.031228
74251	2.8311585899999994	17.936985
74252	2.8447637499999985	18.10304
74253	2.8583689099999994	18.20212
74254	2.8719740699999985	18.457253
74255	2.8855792299999994	18.654001
74256	2.8991843799999995	18.699197
74257	2.9263946999999995	18.529847
74258	2.9399998599999986	18.598086
74259	2.9808153399999995	18.062794
74260	2.9944204899999995	17.873924
74261	3.0080256499999987	17.922657
74262	3.0216308099999996	18.090794
74263	3.0352359699999987	18.167721
