csdata_id	e_energy	sigma
201322	0.001	1.357
201323	0.0015	1.426
201324	0.0018	1.464
201325	0.002	1.49
201326	0.0025	1.55
201327	0.003	1.62
201328	0.004	1.718
201329	0.005	1.81
201330	0.006	1.908
201331	0.007	2.0
201332	0.008	2.062
201333	0.009	2.131
201334	0.01	2.19
201335	0.012	2.342
201336	0.015	2.55
201337	0.018	2.729
201338	0.02	2.85
201339	0.025	3.12
201340	0.03	3.4
201341	0.04	3.85
201342	0.05	4.33
201343	0.06	4.72
201344	0.07	5.1
201345	0.08	5.41
201346	0.09	5.69
201347	0.1	5.95
201348	0.12	6.45
201349	0.15	7.1
201350	0.18	7.59
201351	0.2	7.9
201352	0.25	8.5
201353	0.3	9.0
201354	0.4	9.7
