csdata_id	e_energy	sigma
201600	9.4	0.006
201601	9.5	0.011
201602	10.0	0.031
201603	10.5	0.042
201604	11.0	0.051
201605	11.5	0.059
201606	12.0	0.069
201607	12.5	0.08
201608	13.0	0.091
201609	13.5	0.101
201610	14.0	0.11
201611	14.5	0.113
201612	15.0	0.113
201613	15.5	0.107
201614	16.0	0.095
201615	16.5	0.079
201616	17.0	0.063
201617	17.5	0.056
201618	18.0	0.05
201619	18.5	0.045
201620	19.0	0.041
201621	20.0	0.034
201622	25.0	0.018
201623	30.0	0.014
201624	35.0	0.012
201625	40.0	0.011
201626	45.0	0.01
201627	50.0	0.01
