	e_energy	sigma
	11.23	0.352
	11.64	0.761
	12.05	1.32
	12.46	2.72
	12.67	3.72
	13.08	5.98
	13.49	8.13
	14.1	9.44
	14.72	8.45
	15.13	7.63
	15.54	6.72
	16.15	5.49
	17.18	4.72
	18.2	4.35
	19.02	4.04
	20.05	3.67
	25.17	2.33
	30.09	1.63
	35.01	1.21
	40.14	0.91
	100.0	0.148
	150.0	0.0655
	200.0	0.0366
	300.0	0.0162
